Rok;Województwo;Kod strefy;Nazwa strefy;Kod stacji;Wska?nik;Czas u?redniania;?rednia;Min;Maks;Maks (S8max);Liczba pomiarów;Kompletno?? ;Liczba Lato/Zima;;;;;;
(-);(-);(-);(-);(-);(-);(-);[mg/m3];[mg/m3];[mg/m3];[mg/m3];(-);[%];(-);;;;;;
2015;podkarpackie;PL1801;miasto Rzeszów;PkRzeszRejta;CO;1g;0,4;0,0;3,8;3,12;8255;94,2;1,0;;;;;;
2015;podkarpackie;PL1802;strefa podkarpacka;PkNiskoSzkla;CO;1g;0,4;0,0;3,2;1,95;8608;98,3;1,0;;;;;;
2015;podlaskie;PL2001;Aglomeracja Bia?ostocka;PdBialWaszyn;CO;1g;0,4;0,2;4,1;2,78;7960;90,9;1,1;;;;;;
2015;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaLeczk08;CO;1g;0,4;0,2;3,2;2,45;8373;95,6;1,0;;;;;;
2015;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaOstrz05;CO;1g;0,3;0,1;1,7;1,45;8181;93,4;0,9;;;;;;
2015;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaPoWie01;CO;1g;0,4;0,1;3,3;2,96;7817;89,2;1,2;;;;;;
2015;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaWyzwo03;CO;1g;0,3;0,1;2,7;2,15;8546;97,6;1,0;;;;;;
2015;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdyPoreb04;CO;1g;0,3;0,1;3,5;1,50;7995;91,3;1,0;;;;;;
2015;pomorskie;PL2201;Aglomeracja Trójmiejska;PmSopBitPl06;CO;1g;0,3;0,1;2,1;1,85;8579;97,9;1,0;;;;;;
2015;pomorskie;PL2202;strefa pomorska;PmKosTargo12;CO;1g;0,5;0,0;4,5;3,73;7096;81,0;0,8;;;;;;
2015;pomorskie;PL2202;strefa pomorska;PmLebMalcz16;CO;1g;0,5;0,1;5,0;3,46;8426;96,2;1,0;;;;;;
2015;pomorskie;PL2202;strefa pomorska;PmLinieKos17;CO;1g;0,2;0,1;0,8;0,64;7766;88,7;0,9;;;;;;
2015;pomorskie;PL2202;strefa pomorska;PmMalMicki15;CO;1g;0,4;0,0;2,4;1,94;6211;70,9;1,0;;;;;;
2015;pomorskie;PL2202;strefa pomorska;PmSlupKniazi;CO;1g;0,3;0,0;1,7;1,10;8192;93,5;1,1;;;;;;
2015;pomorskie;PL2202;strefa pomorska;PmStaGdaLubi;CO;1g;0,4;0,1;4,4;2,41;8729;99,6;1,0;;;;;;
2015;pomorskie;PL2202;strefa pomorska;PmTczeTarg07;CO;1g;0,3;0,1;2,4;2,00;8517;97,2;1,0;;;;;;
2015;?l?skie;PL2401;Aglomeracja Górno?l?ska;SlDabro1000L;CO;1g;0,5;0,1;3,5;3,15;8533;97,4;1,0;;;;;;
2015;?l?skie;PL2401;Aglomeracja Górno?l?ska;SlKatoPlebA4;CO;1g;0,5;0,1;3,1;2,80;8492;96,9;1,0;;;;;;
2015;?l?skie;PL2401;Aglomeracja Górno?l?ska;SlZabSkloCur;CO;1g;0,6;0,1;6,5;5,11;8665;98,9;1,0;;;;;;
2015;?l?skie;PL2402;Aglomeracja Rybnicko-Jastrz?bska;SlRybniBorki;CO;1g;0,6;0,1;7,7;6,08;8466;96,6;1,0;;;;;;
2015;?l?skie;PL2402;Aglomeracja Rybnicko-Jastrz?bska;SlZorySikors;CO;1g;0,5;0,1;4,4;3,19;8337;95,2;1,0;;;;;;
2015;?l?skie;PL2403;miasto Bielsko-Bia?a;SlBielKossak;CO;1g;0,5;0,1;4,2;2,87;8642;98,7;1,0;;;;;;
2015;?l?skie;PL2404;miasto Cz?stochowa;SlCzestoArmK;CO;1g;0,6;0,2;6,7;5,28;8540;97,5;1,0;;;;;;
2015;?l?skie;PL2404;miasto Cz?stochowa;SlCzestoBacz;CO;1g;0,4;0,1;4,4;3,64;8327;95,1;1,0;;;;;;
2015;?l?skie;PL2405;strefa ?l?ska;SlCiesMickie;CO;1g;0,5;0,1;4,2;2,22;8107;92,5;1,1;;;;;;
2015;?l?skie;PL2405;strefa ?l?ska;SlWodzGalczy;CO;1g;0,6;0,1;5,2;3,54;8601;98,2;1,0;;;;;;
2015;?wi?tokrzyskie;PL2601;miasto Kielce;SkKielJagiel;CO;1g;0,4;0,0;5,5;4,72;8624;98,4;1,0;;;;;;
2015;?wi?tokrzyskie;PL2602;strefa ?wi?tokrzyska;SkPolaRuszcz;CO;1g;0,4;0,0;2,4;1,81;8162;93,2;1,0;;;;;;
2015;warmi?sko-mazurskie;PL2801;miasto Olsztyn;WmOlsPuszkin;CO;1g;0,3;0,1;1,8;1,65;8225;93,9;1,0;;;;;;
2015;warmi?sko-mazurskie;PL2802;miasto Elbl?g;WmElbBazynsk;CO;1g;0,4;0,1;1,9;1,29;8313;94,9;0,9;;;;;;
2015;warmi?sko-mazurskie;PL2803;strefa warmi?sko-mazurska;WmGoldJacwie;CO;1g;0,5;0,1;4,8;3,09;8415;96,1;1,0;;;;;;
2015;warmi?sko-mazurskie;PL2803;strefa warmi?sko-mazurska;WmOstrChrobr;CO;1g;0,4;0,1;2,7;2,04;8396;95,8;1,0;;;;;;
2015;wielkopolskie;PL3001;Aglomeracja Pozna?ska;WpPoznDabrow;CO;1g;0,3;0,0;3,0;2,31;8262;94,3;1,1;;;;;;
2015;wielkopolskie;PL3001;Aglomeracja Pozna?ska;WpPoznPolank;CO;1g;0,4;0,0;3,2;2,26;8232;94,0;1,1;;;;;;
2015;wielkopolskie;PL3002;miasto Kalisz;WpKaliSawick;CO;1g;0,4;0,1;1,7;1,23;8629;98,5;1,0;;;;;;
2015;wielkopolskie;PL3003;strefa wielkopolska;WpKoniWyszyn;CO;1g;0,3;0,0;1,8;1,60;8666;98,9;1,0;;;;;;
2015;wielkopolskie;PL3003;strefa wielkopolska;WpPilaKusoci;CO;1g;0,4;0,0;4,5;2,77;8455;96,5;1,1;;;;;;
2015;zachodniopomorskie;PL3201;Aglomeracja Szczeci?ska;ZpSzczPils02;CO;1g;0,4;-0,1;3,1;2,38;8703;99,3;1,0;;;;;;
2016;dolno?l?skie;PL0204;strefa dolno?l?ska;DsJelGorOgin;CO;1g;0,4;0,0;4,2;3,45;8676;98,8;1,0;;;;;;
2016;dolno?l?skie;PL0202;miasto Legnica;DsLegAlRzecz;CO;1g;0,5;0,1;5,4;3,86;8634;98,3;1,0;;;;;;
2016;dolno?l?skie;PL0204;strefa dolno?l?ska;DsPolanSportMOB;CO;1g;0,3;0,1;1,8;1,29;8318;94,7;0,9;;;;;;
2016;dolno?l?skie;PL0204;strefa dolno?l?ska;DsSzkPor1MajMOB;CO;1g;0,3;0,0;1,5;0,98;7676;87,4;1,1;;;;;;
2016;dolno?l?skie;PL0203;miasto Wa?brzych;DsWalbrzWyso;CO;1g;0,4;0,1;6,7;4,73;8702;99,1;1,0;;;;;;
2016;dolno?l?skie;PL0201;Aglomeracja Wroc?awska;DsWrocAlWisn;CO;1g;0,6;0,0;3,4;2,43;8763;99,8;1,0;;;;;;
2016;dolno?l?skie;PL0201;Aglomeracja Wroc?awska;DsWrocWybCon;CO;1g;0,4;0,1;2,3;2,13;8701;99,1;1,0;;;;;;
2016;dolno?l?skie;PL0204;strefa dolno?l?ska;DsZgorBohGet;CO;1g;0,4;0,1;3,5;2,36;8687;98,9;1,0;;;;;;
2016;kujawsko-pomorskie;PL0401;Aglomeracja Bydgoska;KpBydPlPozna;CO;1g;0,5;0,0;4,7;3,92;8296;94,4;1,0;;;;;;
2016;kujawsko-pomorskie;PL0401;Aglomeracja Bydgoska;KpBydWarszaw;CO;1g;0,5;0,1;10,0;3,70;8661;98,6;1,0;;;;;;
2016;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpGrudPilsud;CO;1g;0,6;0,0;5,9;4,80;8487;96,6;1,0;;;;;;
2016;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpInowOsMatwMOB;CO;1g;0,5;0,0;4,4;2,96;7455;84,9;1,1;;;;;;
2016;kujawsko-pomorskie;PL0402;miasto Toru?;KpToruKaszow;CO;1g;0,4;0,0;3,9;2,73;8429;96,0;1,0;;;;;;
2016;kujawsko-pomorskie;PL0403;miasto W?oc?awek;KpWloclOkrze;CO;1g;0,5;0,2;5,9;3,80;7617;86,7;0,8;;;;;;
2016;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpZielBoryTu;CO;1g;0,3;0,1;0,9;0,86;8472;96,4;1,0;;;;;;
2016;lubelskie;PL0601;Aglomeracja Lubelska;LbLubObywate;CO;1g;0,4;0,1;6,7;4,12;8676;98,8;1,0;;;;;;
2016;?ódzkie;PL1001;Aglomeracja ?ódzka;LdLodzCzerni;CO;1g;0,4;0,2;2,2;1,40;8676;98,8;1,0;;;;;;
2016;?ódzkie;PL1001;Aglomeracja ?ódzka;LdLodzGdansk;CO;1g;0,5;0,2;3,6;2,75;8453;96,2;1,0;;;;;;
2016;?ódzkie;PL1001;Aglomeracja ?ódzka;LdLodzJanPaw;CO;1g;0,6;0,2;3,3;2,35;8617;98,1;1,0;;;;;;
2016;?ódzkie;PL1001;Aglomeracja ?ódzka;LdLodzKilins;CO;1g;0,6;0,2;4,2;2,60;8709;99,1;1,0;;;;;;
2016;?ódzkie;PL1002;strefa ?ódzka;LdPioTrKraPr;CO;1g;0,5;0,2;4,9;3,15;8686;98,9;1,0;;;;;;
2016;?ódzkie;PL1002;strefa ?ódzka;LdRadomsRoln;CO;1g;0,6;0,2;5,4;4,19;8666;98,7;1,0;;;;;;
2016;?ódzkie;PL1001;Aglomeracja ?ódzka;LdZgieMielcz;CO;1g;0,5;0,1;4,6;3,35;8717;99,2;1,0;;;;;;
2016;lubuskie;PL0801;miasto Gorzów Wielkopolski;LuGorzKosGdy;CO;1g;0,3;0,0;2,5;1,91;8460;96,3;1,1;;;;;;
2016;lubuskie;PL0803;strefa lubuska;LuSulecDudka;CO;1g;0,5;0,2;3,1;1,92;8769;99,8;1,0;;;;;;
2016;lubuskie;PL0803;strefa lubuska;LuWsKaziWiel;CO;1g;0,4;0,1;3,8;2,72;8769;99,8;1,0;;;;;;
2016;lubuskie;PL0803;strefa lubuska;LuZarySzyman;CO;1g;0,4;0,1;5,3;2,76;8714;99,2;1,0;;;;;;
2016;lubuskie;PL0802;miasto Zielona Góra;LuZielKrotka;CO;1g;0,3;0,1;2,9;1,54;7961;90,6;1,2;;;;;;
2016;ma?opolskie;PL1201;Aglomeracja Krakowska;MpKrakAlKras;CO;1g;0,8;0,1;3,5;3,11;8711;99,2;1,0;;;;;;
2016;ma?opolskie;PL1201;Aglomeracja Krakowska;MpKrakBulwar;CO;1g;0,6;0,1;4,4;3,16;8764;99,8;1,0;;;;;;
2016;ma?opolskie;PL1202;miasto Tarnów;MpTarRoSitko;CO;1g;0,5;0,1;4,3;2,90;8562;97,5;1,0;;;;;;
2016;ma?opolskie;PL1203;strefa ma?opolska;MpTrzebOsZWM;CO;1g;0,4;0,1;3,0;2,43;8688;98,9;1,0;;;;;;
2016;ma?opolskie;PL1203;strefa ma?opolska;MpZakopaSien;CO;1g;0,5;0,1;6,2;4,17;8692;99,0;1,0;;;;;;
2016;mazowieckie;PL1404;strefa mazowiecka;MzBelsIGFPAN;CO;1g;0,3;0,0;2,2;1,78;8455;96,3;1,0;;;;;;
2016;mazowieckie;PL1404;strefa mazowiecka;MzOtwoBrzozo;CO;1g;0,4;0,1;5,8;3,57;8672;98,7;1,0;;;;;;
2016;mazowieckie;PL1402;miasto P?ock;MzPlocKroJad;CO;1g;0,4;0,1;1,6;1,18;8583;97,7;1,0;;;;;;
2016;mazowieckie;PL1402;miasto P?ock;MzPlocMiReja;CO;1g;0,3;0,1;2,0;1,34;8737;99,5;1,0;;;;;;
2016;mazowieckie;PL1403;miasto Radom;MzRadTochter;CO;1g;0,4;0,1;4,5;2,64;8669;98,7;1,0;;;;;;
2016;mazowieckie;PL1404;strefa mazowiecka;MzSiedKonars;CO;1g;0,4;0,1;3,5;2,20;8680;98,8;1,0;;;;;;
2016;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarAlNiepo;CO;1g;0,6;0,1;3,1;2,31;8748;99,6;1,0;;;;;;
2016;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarKondrat;CO;1g;0,4;0,2;5,8;2,29;8693;99,0;1,0;;;;;;
2016;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarMarszal;CO;1g;0,5;0,1;2,1;1,58;8508;96,9;1,1;;;;;;
2016;opolskie;PL1602;strefa opolska;OpKKozBSmial;CO;1g;0,5;0,1;3,3;1,87;8652;98,5;1,0;;;;;;
2016;podlaskie;PL2001;Aglomeracja Bia?ostocka;PdBialWaszyn;CO;1g;0,4;0,1;2,4;1,86;8174;93,1;1,1;;;;;;
2016;podlaskie;PL2002;strefa podlaska;PdHajnowkJagMOB;CO;1g;0,8;0,3;5,0;3,82;1458;16,6;0,0;;;;;;
2016;podkarpackie;PL1802;strefa podkarpacka;PkNiskoSzkla;CO;1g;0,3;0,0;3,6;2,51;8747;99,6;1,0;;;;;;
2016;podkarpackie;PL1801;miasto Rzeszów;PkRzeszRejta;CO;1g;0,4;0,1;4,4;2,26;8737;99,5;1,0;;;;;;
2016;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaLeczk08;CO;1g;0,4;0,1;2,2;1,45;8446;96,2;1,0;;;;;;
2016;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaOstrz05;CO;1g;0,4;0,1;1,5;1,21;6478;73,7;0,5;;;;;;
2016;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaPoWie01;CO;1g;0,3;0,1;2,2;1,68;8659;98,6;1,0;;;;;;
2016;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaWyzwo03;CO;1g;0,3;0,1;2,3;1,38;8647;98,4;1,0;;;;;;
2016;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdyPoreb04;CO;1g;0,3;0,1;1,8;1,19;8612;98,0;1,0;;;;;;
2016;pomorskie;PL2202;strefa pomorska;PmKosTargo12;CO;1g;0,6;0,0;6,8;3,94;8426;95,9;0,9;;;;;;
2016;pomorskie;PL2202;strefa pomorska;PmLebMalcz16;CO;1g;0,5;0,1;5,3;3,03;8622;98,2;1,0;;;;;;
2016;pomorskie;PL2202;strefa pomorska;PmLinieKos17;CO;1g;0,3;0,1;1,0;0,93;8569;97,6;1,0;;;;;;
2016;pomorskie;PL2202;strefa pomorska;PmMalMicki15;CO;1g;0,4;0,1;3,1;2,36;7326;83,4;1,4;;;;;;
2016;pomorskie;PL2202;strefa pomorska;PmSlupKniazi;CO;1g;0,4;0,1;2,6;1,87;6025;68,6;0,5;;;;;;
2016;pomorskie;PL2201;Aglomeracja Trójmiejska;PmSopBitPl06;CO;1g;0,3;0,1;1,5;1,26;8527;97,1;1,0;;;;;;
2016;pomorskie;PL2202;strefa pomorska;PmStaGdaLubi;CO;1g;0,4;0,1;4,7;2,81;8708;99,1;1,0;;;;;;
2016;pomorskie;PL2202;strefa pomorska;PmTczeTarg07;CO;1g;0,3;0,0;2,7;1,74;8534;97,2;1,0;;;;;;
2016;?wi?tokrzyskie;PL2601;miasto Kielce;SkKielJagiel;CO;1g;0,4;0,0;3,3;2,36;8724;99,3;1,0;;;;;;
2016;?wi?tokrzyskie;PL2602;strefa ?wi?tokrzyska;SkPolaRuszcz;CO;1g;0,4;0,0;2,8;2,03;7708;87,8;0,9;;;;;;
2016;?l?skie;PL2403;miasto Bielsko-Bia?a;SlBielKossak;CO;1g;0,5;0,1;4,3;3,40;8763;99,8;1,0;;;;;;
2016;?l?skie;PL2405;strefa ?l?ska;SlCiesMickie;CO;1g;0,4;0,0;4,3;3,31;8537;97,2;1,0;;;;;;
2016;?l?skie;PL2404;miasto Cz?stochowa;SlCzestoArmK;CO;1g;0,5;0,1;4,8;3,41;8751;99,6;1,0;;;;;;
2016;?l?skie;PL2404;miasto Cz?stochowa;SlCzestoBacz;CO;1g;0,4;0,1;3,0;2,73;8616;98,1;1,0;;;;;;
2016;?l?skie;PL2401;Aglomeracja Górno?l?ska;SlDabro1000L;CO;1g;0,5;0,0;3,2;2,66;8762;99,7;1,0;;;;;;
2016;?l?skie;PL2401;Aglomeracja Górno?l?ska;SlKatoPlebA4;CO;1g;0,5;0,0;3,5;2,93;8694;99,0;1,0;;;;;;
2016;?l?skie;PL2402;Aglomeracja Rybnicko-Jastrz?bska;SlRybniBorki;CO;1g;0,5;0,0;7,1;5,31;8720;99,3;1,0;;;;;;
2016;?l?skie;PL2405;strefa ?l?ska;SlWodzGalczy;CO;1g;0,5;0,1;6,2;4,76;8749;99,6;1,0;;;;;;
2016;?l?skie;PL2401;Aglomeracja Górno?l?ska;SlZabSkloCur;CO;1g;0,5;0,1;6,1;4,81;8632;98,3;1,0;;;;;;
2016;?l?skie;PL2402;Aglomeracja Rybnicko-Jastrz?bska;SlZorySikors;CO;1g;0,4;0,1;4,7;3,37;7762;88,4;0,9;;;;;;
2016;warmi?sko-mazurskie;PL2802;miasto Elbl?g;WmElbBazynsk;CO;1g;0,3;0,1;2,4;1,59;8660;98,6;1,0;;;;;;
2016;warmi?sko-mazurskie;PL2803;strefa warmi?sko-mazurska;WmGoldJacwie;CO;1g;0,3;0,0;2,1;1,41;8721;99,3;1,0;;;;;;
2016;warmi?sko-mazurskie;PL2801;miasto Olsztyn;WmOlsPuszkin;CO;1g;0,3;0,1;2,2;1,43;8489;96,6;1,0;;;;;;
2016;warmi?sko-mazurskie;PL2803;strefa warmi?sko-mazurska;WmOstrChrobr;CO;1g;0,3;0,0;2,3;1,51;7073;80,5;1,5;;;;;;
2016;wielkopolskie;PL3002;miasto Kalisz;WpKaliSawick;CO;1g;0,3;0,0;2,0;1,44;8255;94,0;1,1;;;;;;
2016;wielkopolskie;PL3003;strefa wielkopolska;WpKoniWyszyn;CO;1g;0,3;0,0;1,6;1,36;8634;98,3;1,0;;;;;;
2016;wielkopolskie;PL3003;strefa wielkopolska;WpPilaKusoci;CO;1g;0,4;0,1;3,8;2,51;8657;98,6;1,0;;;;;;
2016;wielkopolskie;PL3001;Aglomeracja Pozna?ska;WpPoznDabrow;CO;1g;0,4;0,0;3,2;2,75;8682;98,8;1,0;;;;;;
2016;wielkopolskie;PL3001;Aglomeracja Pozna?ska;WpPoznPolank;CO;1g;0,4;0,1;2,4;1,93;8676;98,8;1,0;;;;;;
2016;zachodniopomorskie;PL3201;Aglomeracja Szczeci?ska;ZpSzczPils02;CO;1g;0,4;0,0;3,9;3,22;8638;98,3;1,0;;;;;;
2017;dolno?l?skie;PL0201;Aglomeracja Wroc?awska;DsWrocAlWisn;CO;1g;0,7;0,1;4,5;3,72;8698;99,3;1,0;;;;;;
2017;dolno?l?skie;PL0201;Aglomeracja Wroc?awska;DsWrocWybCon;CO;1g;0,4;0,1;4,5;3,68;8660;98,9;1,0;;;;;;
2017;dolno?l?skie;PL0202;miasto Legnica;DsLegAlRzecz;CO;1g;0,5;0,1;4,2;3,60;8710;99,4;1,0;;;;;;
2017;dolno?l?skie;PL0203;miasto Wa?brzych;DsWalbrzWyso;CO;1g;0,4;0,1;4,4;3,93;8586;98,0;1,0;;;;;;
2017;dolno?l?skie;PL0204;strefa dolno?l?ska;DsBoleslaMOB;CO;1g;0,4;0,1;4,3;3,21;8401;95,9;1,1;;;;;;
2017;dolno?l?skie;PL0204;strefa dolno?l?ska;DsJelGorOgin;CO;1g;0,4;0,1;4,1;3,11;8662;98,9;1,0;;;;;;
2017;dolno?l?skie;PL0204;strefa dolno?l?ska;DsKudowaMOB;CO;1g;0,4;0,1;3,5;2,84;8288;94,6;1,1;;;;;;
2017;dolno?l?skie;PL0204;strefa dolno?l?ska;DsZgorBohGet;CO;1g;0,4;0,1;3,0;2,45;8686;99,2;1,0;;;;;;
2017;kujawsko-pomorskie;PL0401;Aglomeracja Bydgoska;KpBydPlPozna;CO;1g;0,5;0,0;5,3;3,64;8697;99,3;1,0;;;;;;
2017;kujawsko-pomorskie;PL0401;Aglomeracja Bydgoska;KpBydWarszaw;CO;1g;0,5;0,1;3,4;2,46;8408;96,0;0,9;;;;;;
2017;kujawsko-pomorskie;PL0402;miasto Toru?;KpToruKaszow;CO;1g;0,3;0,1;3,6;2,36;8368;95,5;1,1;;;;;;
2017;kujawsko-pomorskie;PL0403;miasto W?oc?awek;KpWloclChelmMOB;CO;1g;0,3;0,0;2,1;1,57;8312;94,9;1,1;;;;;;
2017;kujawsko-pomorskie;PL0403;miasto W?oc?awek;KpWloclOkrze;CO;1g;0,6;0,2;4,4;3,58;8722;99,6;1,0;;;;;;
2017;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpGrudPilsud;CO;1g;0,6;0,0;8,1;6,62;8352;95,3;1,1;;;;;;
2017;kujawsko-pomorskie;PL0404;strefa kujawsko - pomorska;KpZielBoryTu;CO;1g;0,3;0,1;1,2;1,06;7611;86,9;0,8;;;;;;
2017;lubelskie;PL0601;Aglomeracja Lubelska;LbLubObywate;CO;1g;0,4;0,1;5,3;3,95;8659;98,8;1,0;;;;;;
2017;lubuskie;PL0801;miasto Gorzów Wielkopolski;LuGorzKosGdy;CO;1g;0,4;0,1;3,3;2,81;8703;99,3;1,0;;;;;;
2017;lubuskie;PL0802;miasto Zielona Góra;LuZielKrotka;CO;1g;0,3;0,1;2,0;1,41;8489;96,9;1,1;;;;;;
2017;lubuskie;PL0803;strefa lubuska;LuSulecDudka;CO;1g;0,4;0,1;3,0;1,81;8730;99,7;1,0;;;;;;
2017;lubuskie;PL0803;strefa lubuska;LuWsKaziWiel;CO;1g;0,4;0,1;3,5;2,71;7806;89,1;0,9;;;;;;
2017;lubuskie;PL0803;strefa lubuska;LuZarySzyman;CO;1g;0,4;0,1;5,5;4,57;8730;99,7;1,0;;;;;;
2017;?ódzkie;PL1001;Aglomeracja ?ódzka;LdLodzCzerni;CO;1g;0,4;0,2;3,2;2,28;8577;97,9;1,0;;;;;;
2017;?ódzkie;PL1001;Aglomeracja ?ódzka;LdLodzGdansk;CO;1g;0,5;0,2;4,4;2,59;8702;99,3;1,0;;;;;;
2017;?ódzkie;PL1001;Aglomeracja ?ódzka;LdLodzJanPaw;CO;1g;0,6;0,3;4,3;2,65;8641;98,6;1,0;;;;;;
2017;?ódzkie;PL1001;Aglomeracja ?ódzka;LdLodzKilins;CO;1g;0,6;0,2;4,9;3,89;7700;87,9;1,3;;;;;;
2017;?ódzkie;PL1001;Aglomeracja ?ódzka;LdZgieMielcz;CO;1g;0,5;0,2;5,6;4,06;8623;98,4;1,0;;;;;;
2017;?ódzkie;PL1002;strefa ?ódzka;LdPioTrKraPr;CO;1g;0,5;0,2;6,2;4,76;8554;97,6;1,1;;;;;;
2017;?ódzkie;PL1002;strefa ?ódzka;LdRadomsRoln;CO;1g;0,6;0,2;8,4;5,48;8610;98,3;1,0;;;;;;
2017;ma?opolskie;PL1201;Aglomeracja Krakowska;MpKrakAlKras;CO;1g;0,9;0,1;4,4;4,12;8655;98,8;1,0;;;;;;
2017;ma?opolskie;PL1201;Aglomeracja Krakowska;MpKrakBulwar;CO;1g;0,6;0,1;4,8;4,08;8644;98,7;1,0;;;;;;
2017;ma?opolskie;PL1202;miasto Tarnów;MpTarRoSitko;CO;1g;0,7;0,2;5,4;4,82;8706;99,4;1,0;;;;;;
2017;ma?opolskie;PL1203;strefa ma?opolska;MpTrzebOsZWM;CO;1g;0,4;0,1;3,7;2,67;8571;97,8;1,0;;;;;;
2017;ma?opolskie;PL1203;strefa ma?opolska;MpZakopaSien;CO;1g;0,5;0,1;4,2;3,15;8448;96,4;1,0;;;;;;
2017;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarAlNiepo;CO;1g;0,6;0,1;4,0;2,51;8749;99,9;1,0;;;;;;
2017;mazowieckie;PL1401;Aglomeracja Warszawska;MzWarMarszal;CO;1g;0,4;0,1;2,4;2,17;8634;98,6;1,0;;;;;;
2017;mazowieckie;PL1402;miasto P?ock;MzPlocKroJad;CO;1g;0,4;0,1;2,7;1,65;8746;99,8;1,0;;;;;;
2017;mazowieckie;PL1402;miasto P?ock;MzPlocMiReja;CO;1g;0,4;0,1;3,3;1,71;8731;99,7;1,0;;;;;;
2017;mazowieckie;PL1403;miasto Radom;MzRadTochter;CO;1g;0,4;0,2;6,2;4,21;8692;99,2;1,0;;;;;;
2017;mazowieckie;PL1404;strefa mazowiecka;MzBelsIGFPAN;CO;1g;0,2;0,1;1,9;1,47;8650;98,7;1,0;;;;;;
2017;mazowieckie;PL1404;strefa mazowiecka;MzKonJezMos;CO;1g;0,4;0,0;2,4;2,00;8113;92,6;1,0;;;;;;
2017;mazowieckie;PL1404;strefa mazowiecka;MzOtwoBrzozo;CO;1g;0,4;0,1;6,4;5,08;8581;98,0;1,0;;;;;;
2017;opolskie;PL1602;strefa opolska;OpKKozBSmial;CO;1g;0,3;0,0;3,4;2,69;8558;97,7;1,0;;;;;;
2017;podkarpackie;PL1801;miasto Rzeszów;PkRzeszRejta;CO;1g;0,4;0,1;5,4;4,01;8709;99,4;1,0;;;;;;
2017;podkarpackie;PL1802;strefa podkarpacka;PkNiskoSzkla;CO;1g;0,2;0,0;3,6;2,56;8628;98,5;1,0;;;;;;
2017;podlaskie;PL2001;Aglomeracja Bia?ostocka;PdBialWaszyn;CO;1g;0,3;0,1;2,1;1,58;8417;96,1;1,1;;;;;;
2017;podlaskie;PL2002;strefa podlaska;PdAugustoZdrMOB;CO;1g;0,4;0,1;2,8;1,11;3307;37,8;0,5;;;;;;
2017;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaLeczk08;CO;1g;0,4;0,2;2,2;1,71;8428;96,2;1,0;;;;;;
2017;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaOstrz05;CO;1g;0,4;0,1;2,1;1,39;7903;90,2;1,0;;;;;;
2017;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaPoWie01;CO;1g;0,3;0,1;4,4;2,11;8613;98,3;1,0;;;;;;
2017;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdaWyzwo03;CO;1g;0,4;0,1;2,2;1,79;8405;95,9;1,1;;;;;;
2017;pomorskie;PL2201;Aglomeracja Trójmiejska;PmGdyPoreb04;CO;1g;0,3;0,1;2,8;1,86;8475;96,7;1,0;;;;;;
2017;pomorskie;PL2201;Aglomeracja Trójmiejska;PmSopBitPl06;CO;1g;0,3;0,1;1,7;1,25;8628;98,5;1,0;;;;;;
2017;pomorskie;PL2202;strefa pomorska;PmKosTargo12;CO;1g;0,5;0,1;5,5;3,98;8610;98,3;1,0;;;;;;
2017;pomorskie;PL2202;strefa pomorska;PmLebMalcz16;CO;1g;0,4;0,1;5,6;3,18;8200;93,6;0,9;;;;;;
2017;pomorskie;PL2202;strefa pomorska;PmLinieKos17;CO;1g;0,4;0,1;1,3;0,97;8477;96,8;1,0;;;;;;
2017;pomorskie;PL2202;strefa pomorska;PmMalMicki15;CO;1g;0,4;0,0;1,9;1,76;4976;56,8;2,1;;;;;;
2017;pomorskie;PL2202;strefa pomorska;PmSlupKniazi;CO;1g;0,3;0,0;2,4;1,04;6168;70,4;1,9;;;;;;
2017;pomorskie;PL2202;strefa pomorska;PmStaGdaLubi;CO;1g;0,4;0,1;3,0;2,58;6707;76,6;1,6;;;;;;
2017;?l?skie;PL2401;Aglomeracja Górno?l?ska;SlDabro1000L;CO;1g;0,5;0,1;5,8;4,82;8741;99,8;1,0;;;;;;
2017;?l?skie;PL2401;Aglomeracja Górno?l?ska;SlKatoPlebA4;CO;1g;0,6;0,0;4,8;3,23;8678;99,1;1,0;;;;;;
